国家,中国
指标名称,中国:产量:水泥:当月值
频率,月
单位,万吨
指标ID,S0027702
时间区间,1989-02:2025-03
来源,国家统计局
更新时间,20250417
2006/4/30,10375.09
2006/5/31,10909.34
2006/6/30,11249.52
2006/7/31,10743.27
2006/8/31,10953.7
2006/9/30,11231.88
2006/10/31,11475.97
2006/11/30,11497.81
2006/12/31,11014.83
2007/1/31,8370.22
2007/2/28,6500.82
2007/3/31,9308.57
2007/4/30,11643.56
2007/5/31,12869.06
2007/6/30,12733.27
2007/7/31,11748.24
2007/8/31,12081.19
2007/9/30,12520.21
2007/10/31,12379.76
2007/11/30,12547.31
2007/12/31,12328.41
2008/1/31,8268.01
2008/2/29,5958.28
2008/3/31,11322.94
2008/4/30,12488.42
2008/5/31,13198.24
2008/6/30,13181.24
2008/7/31,11943.23
2008/8/31,11985.87
2008/9/30,12422.85
2008/10/31,12309.27
2008/11/30,12679.63
2008/12/31,12527.17
2009/1/31,7580.12
2009/2/28,8289.98
2009/3/31,12206.74
2009/4/30,14677.55
2009/5/31,14888.43
2009/6/30,15759.93
2009/7/31,14486.98
2009/8/31,14975.2
2009/9/30,15630.78
2009/10/31,15635.07
2009/11/30,15095.85
2009/12/31,14498.48
2010/1/31,11520.4692
2010/2/28,8377.5
2010/3/31,13598.7
2010/4/30,16114.5
2010/5/31,17357.6
2010/6/30,17448.3
2010/7/31,16492.2
2010/8/31,16780.4
2010/9/30,17045.8
2010/10/31,17029.7
2010/11/30,17658.4
2010/12/31,16966.2
2011/1/31,11614.9457
2011/2/28,8814.1
2011/3/31,16455.6
2011/4/30,18555.6
2011/5/31,19628.3
2011/6/30,19794.5
2011/7/31,18307.7
2011/8/31,18242.9
2011/9/30,19031.3
2011/10/31,19062.7
2011/11/30,18806
2011/12/31,17508.3
2012/1/31,10174.1439
2012/2/29,11414.2153
2012/3/31,17927.7
2012/4/30,19666.2
2012/5/31,20510.9
2012/6/30,20716.5
2012/7/31,19117
2012/8/31,19555.2
2012/9/30,20966.3
2012/10/31,21005.8
2012/11/30,20107.6
2012/12/31,18179.7
2013/1/31,14232.7
2013/2/28,9496.5
2013/3/31,18697.6
2013/4/30,21487.8
2013/5/31,22426.7346
2013/6/30,22753.7016
2013/7/31,21182.2372
2013/8/31,21483.3871
2013/9/30,22505.3165
2013/10/31,23253.7263
2013/11/30,22371.4225
2013/12/31,20529.4999
2014/1/31,#N/A
2014/2/28,#N/A
2014/3/31,20484.7
2014/4/30,22588.762
2014/5/31,23426.992
2014/6/30,23195.8399
2014/7/31,22296.822
2014/8/31,22480.126
2014/9/30,22415.0055
2014/10/31,23353
2014/11/30,21863
2014/12/31,20400.7
2015/1/31,#N/A
2015/2/28,9616.5
2015/3/31,16138.5
2015/4/30,20865.1
2015/5/31,22043.6
2015/6/30,21775.6
2015/7/31,21192.6
2015/8/31,21499.4
2015/9/30,21764
2015/10/31,22498.8011
2015/11/30,20494.4
2015/12/31,19797.4
2016/1/31,#N/A
2016/2/29,#N/A
2016/3/31,20138.6
2016/4/30,21626.3
2016/5/31,22660.5
2016/6/30,22277.6
2016/7/31,21410.2
2016/8/31,21771.9
2016/9/30,22392.7
2016/10/31,22783.3
2016/11/30,21350.8
2016/12/31,19978.9422
2017/1/31,#N/A
2017/2/28,#N/A
2017/3/31,20162.4
2017/4/30,22112.8
2017/5/31,22845.8
2017/6/30,22080.9
2017/7/31,21283.4
2017/8/31,21184.8
2017/9/30,22139.7
2017/10/31,21989.6
2017/11/30,22051.3
2017/12/31,19144.1
2018/1/31,#N/A
2018/2/28,#N/A
2018/3/31,15442.7
2018/4/30,21072.2
2018/5/31,21520.5
2018/6/30,20009.5
2018/7/31,19618.1
2018/8/31,20018.1
2018/9/30,20780.6
2018/10/31,22043.2
2018/11/30,20520.6
2018/12/31,18394
2019/1/31,#N/A
2019/2/28,#N/A
2019/3/31,17971.1
2019/4/30,21345.4
2019/5/31,22696.2
2019/6/30,20985.9
2019/7/31,21003
2019/8/31,21018.2
2019/9/30,21764.6
2019/10/31,21848.8
2019/11/30,22487.4
2019/12/31,19935.1
2020/1/31,#N/A
2020/2/29,#N/A
2020/3/31,14784.7
2020/4/30,22346.9
2020/5/31,24868.7
2020/6/30,22864.5
2020/7/31,21792.7
2020/8/31,22489
2020/9/30,23340.5
2020/10/31,24099.7
2020/11/30,24330.3
2020/12/31,21333.1
2021/1/31,#N/A
2021/2/28,#N/A
2021/3/31,19702
2021/4/30,23927.6
2021/5/31,24306.8
2021/6/30,22432.8
2021/7/31,20582.1
2021/8/31,21516.7
2021/9/30,20503.8
2021/10/31,20140.24351
2021/11/30,19958
2021/12/31,19085.1
2022/1/31,#N/A
2022/2/28,#N/A
2022/3/31,18654.6
2022/4/30,19470.7
2022/5/31,20279.5
2022/6/30,19558.39235
2022/7/31,19218.05197
2022/8/31,18808.2
2022/9/30,20861.9
2022/10/31,20383.7
2022/11/30,19171.9
2022/12/31,16843.5
2023/1/31,#N/A
2023/2/28,#N/A
2023/3/31,20580.0659
2023/4/30,19391.5
2023/5/31,19637.9
2023/6/30,18503.2
2023/7/31,17618.3
2023/8/31,17924.7
2023/9/30,18886.6
2023/10/31,19121.1
2023/11/30,18978.6
2023/12/31,15792.86908
2024/1/31,#N/A
2024/2/29,#N/A
2024/3/31,15440
2024/4/30,17395.1
2024/5/31,17952.7
2024/6/30,16396.98779
2024/7/31,15367.98513
2024/8/31,15762.93095
2024/9/30,16847.25171
2024/10/31,17498.35313
2024/11/30,16933.48682
2024/12/31,15511.75233
2025/1/31,#N/A
2025/2/28,#N/A
2025/3/31,15787.45232
,
数据来源：Wind,
