date,close,vwap,volume_tons,turnover_cny,cum_turnover_cny,is_open,is_quiet,has_trade,Guangdong_GDP_Cumulative_ffill_daily_15,Guangdong_ElectricityConsumption_Monthly_ffill_daily_15,Guangdong_IndustrialAddedValue_RealPrices_AboveScaleIndustry_YoY_ffill_daily_15,China_Output_CrudeOilProcessing_Monthly_ffill_daily_15,SpotPrice_ThermalCoal_ARA_Europe_ffill_daily_1,Hubei_ElectricityConsumption_Monthly_ffill_daily_15,FuturesSettle(Cont)_BrentCrude_ffill_daily_1,Hubei_IndustrialAddedValue_RealPrices_AboveScaleIndustry_YoY_ffill_daily_15,FuturesClose(Cont)_NYMEX_NatGas_ffill_daily_1,China_Output_CrudeSteel_Monthly_ffill_daily_15,SpotPrice_ThermalCoal_欧洲ARA港_ffill_daily_1,China_ElectricityGeneration_ThermalPower_Monthly_ffill_daily_15,China_TotalSocialFinancing_Monthly_ffill_daily_15,FuturesSettle(Cont)_EUA_Futures_ffill_daily_1,China_CPI_YoY_ffill_daily_15,China_TotalElectricityConsumption_Monthly_ffill_daily_15,China_Output_RawCoal_Monthly_ffill_daily_15,Hubei_GDP_Cumulative_ffill_daily_15,China_GDP_CurrentPrices_Cumulative_ffill_daily_15,China_ManufacturingPMI_ffill_daily_15,China_Output_水泥_Monthly_ffill_daily_15,CFETS_SpotFX_USD_CNY_ffill_daily_1
2021-03-08,35.27,34.36,9706.0,333525.14,2734852719.19,True,False,True,110760.94,5750000.0,8.5,60000000.0,66.41,2190000.0,69.36,7.9,2.696,9236.490497,66.41,5646.7,51884.0,38.96,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.4768
2021-03-09,35.5,35.4,12321.0,436174.9,2735288894.09,True,False,True,110760.94,5750000.0,8.5,60000000.0,65.75,2190000.0,68.24,7.9,2.661,9236.490497,65.75,5646.7,51884.0,39.07,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.5233
2021-03-10,35.47,28.59,163210.0,4666506.19,2739955400.28,True,False,True,110760.94,5750000.0,8.5,60000000.0,66.0,2190000.0,67.52,7.9,2.65,9236.490497,66.0,5646.7,51884.0,40.58,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.518
2021-03-11,35.41,35.41,11913.0,421848.6,2740377248.88,True,False,True,110760.94,5750000.0,8.5,60000000.0,66.19,2190000.0,67.9,7.9,2.688,9236.490497,66.19,5646.7,51884.0,41.47,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.5116
2021-03-12,35.24,35.16,17513.0,615672.95,2740992921.83,True,False,True,110760.94,5750000.0,8.5,60000000.0,66.21,2190000.0,69.63,7.9,2.671,9236.490497,66.21,5646.7,51884.0,41.85,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.4911
2021-03-13,35.24,35.16,0.0,0.0,2740992921.83,False,False,False,110760.94,5750000.0,8.5,60000000.0,66.32,2190000.0,69.22,7.9,2.598,9236.490497,66.32,5646.7,51884.0,42.77,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.5036
2021-03-14,35.24,35.16,0.0,0.0,2740992921.83,False,False,False,110760.94,5750000.0,8.5,60000000.0,66.32,2190000.0,69.22,7.9,2.598,9236.490497,66.32,5646.7,51884.0,42.77,-0.3,73245534.0,35189.3,43443.46,1034867.6,51.3,21333.1,6.5036
2021-03-15,35.06,35.05,24919.0,873345.9,2741866267.73,True,False,True,110760.94,3560000.0,8.5,60000000.0,66.32,1480000.0,69.22,7.9,2.598,9236.490497,66.32,5646.7,17243.0,42.77,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5036
2021-03-16,35.28,35.05,24919.0,873345.9,2742739613.63,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.75,1480000.0,68.88,7.9,2.498,9236.490497,67.75,5646.7,17243.0,42.29,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5031
2021-03-17,35.01,34.78,8230.0,286204.42,2743025818.05,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.75,1480000.0,68.39,7.9,2.563,9236.490497,67.75,5646.7,17243.0,41.47,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.4995
2021-03-18,35.01,26.82,213610.0,5728785.2,2748754603.25,True,False,True,110760.94,3560000.0,8.5,60000000.0,68.08,1480000.0,68.0,7.9,2.521,9236.490497,68.08,5646.7,17243.0,42.86,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.503
2021-03-19,35.53,34.57,107829.0,3728167.71,2752482770.96,True,False,True,110760.94,3560000.0,8.5,60000000.0,69.69,1480000.0,63.28,7.9,2.484,9236.490497,69.69,5646.7,17243.0,42.28,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5017
2021-03-20,35.53,34.57,0.0,0.0,2752482770.96,False,False,False,110760.94,3560000.0,8.5,60000000.0,69.93,1480000.0,64.53,7.9,2.547,9236.490497,69.93,5646.7,17243.0,41.84,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5045
2021-03-21,35.53,34.57,0.0,0.0,2752482770.96,False,False,False,110760.94,3560000.0,8.5,60000000.0,69.93,1480000.0,64.53,7.9,2.547,9236.490497,69.93,5646.7,17243.0,41.84,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5045
2021-03-22,36.06,35.75,4977.0,177908.27,2752660679.23,True,False,True,110760.94,3560000.0,8.5,60000000.0,69.93,1480000.0,64.53,7.9,2.547,9236.490497,69.93,5646.7,17243.0,41.84,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5045
2021-03-23,36.41,36.39,55857.0,2032466.32,2754693145.55,True,False,True,110760.94,3560000.0,8.5,60000000.0,72.13,1480000.0,64.62,7.9,2.575,9236.490497,72.13,5646.7,17243.0,42.72,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.51
2021-03-24,36.48,30.12,137642.0,4145213.18,2758838358.73,True,False,True,110760.94,3560000.0,8.5,60000000.0,71.56,1480000.0,60.79,7.9,2.513,9236.490497,71.56,5646.7,17243.0,41.32,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5108
2021-03-25,36.6,36.3,1500.0,54447.05,2758892805.78,True,False,True,110760.94,3560000.0,8.5,60000000.0,71.11,1480000.0,64.41,7.9,2.519,9236.490497,71.11,5646.7,17243.0,41.49,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5236
2021-03-26,36.85,26.07,131310.0,3423068.17,2762315873.95,True,False,True,110760.94,3560000.0,8.5,60000000.0,70.88,1480000.0,61.95,7.9,2.571,9236.490497,70.88,5646.7,17243.0,40.26,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.534
2021-03-27,36.85,26.07,0.0,0.0,2762315873.95,False,False,False,110760.94,3560000.0,8.5,60000000.0,70.75,1480000.0,64.57,7.9,2.564,9236.490497,70.75,5646.7,17243.0,41.63,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5407
2021-03-28,36.85,26.07,0.0,0.0,2762315873.95,False,False,False,110760.94,3560000.0,8.5,60000000.0,70.75,1480000.0,64.57,7.9,2.564,9236.490497,70.75,5646.7,17243.0,41.63,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5407
2021-03-29,36.73,28.09,252489.0,7091408.87,2769407282.82,True,False,True,110760.94,3560000.0,8.5,60000000.0,70.75,1480000.0,64.57,7.9,2.564,9236.490497,70.75,5646.7,17243.0,41.63,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5407
2021-03-30,36.27,34.74,222700.0,7737041.13,2777144323.95,True,False,True,110760.94,3560000.0,8.5,60000000.0,70.0,1480000.0,64.98,7.9,2.606,9236.490497,70.0,5646.7,17243.0,41.75,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5626
2021-03-31,36.28,32.38,204015.0,6605155.65,2783749479.6,True,False,True,110760.94,3560000.0,8.5,60000000.0,69.75,1480000.0,64.14,7.9,2.621,9236.490497,69.75,5646.7,17243.0,41.95,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5677
2021-04-01,37.56,36.87,4615.0,170158.15,2783919637.75,True,False,True,110760.94,3560000.0,8.5,60000000.0,69.38,1480000.0,63.54,7.9,2.604,9236.490497,69.38,5646.7,17243.0,42.45,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5566
2021-04-02,37.51,37.51,14024.0,526007.94,2784445645.69,True,False,True,110760.94,3560000.0,8.5,60000000.0,68.85,1480000.0,63.54,7.9,2.626,9236.490497,68.85,5646.7,17243.0,42.37,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5739
2021-04-03,37.51,37.51,0.0,0.0,2784445645.69,False,False,False,110760.94,3560000.0,8.5,60000000.0,68.85,1480000.0,63.54,7.9,2.626,9236.490497,68.85,5646.7,17243.0,42.37,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5612
2021-04-04,37.51,37.51,0.0,0.0,2784445645.69,False,False,False,110760.94,3560000.0,8.5,60000000.0,68.85,1480000.0,63.54,7.9,2.626,9236.490497,68.85,5646.7,17243.0,42.37,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5612
2021-04-05,37.51,37.51,0.0,0.0,2784445645.69,False,False,False,110760.94,3560000.0,8.5,60000000.0,68.85,1480000.0,63.54,7.9,2.626,9236.490497,68.85,5646.7,17243.0,42.37,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5612
2021-04-06,36.75,32.22,197533.0,6365152.33,2790810798.02,True,False,True,110760.94,3560000.0,8.5,60000000.0,68.85,1480000.0,62.15,7.9,2.52,9236.490497,68.85,5646.7,17243.0,42.37,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5612
2021-04-07,36.74,27.51,715244.0,19678974.39,2810489772.41,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.25,1480000.0,62.74,7.9,2.462,9236.490497,67.25,5646.7,17243.0,44.14,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5501
2021-04-08,37.09,32.77,176739.0,5792335.52,2816282107.93,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.63,1480000.0,63.16,7.9,2.509,9236.490497,67.63,5646.7,17243.0,43.77,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.546
2021-04-09,36.65,33.23,196028.0,6513499.16,2822795607.09,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.42,1480000.0,63.2,7.9,2.519,9236.490497,67.42,5646.7,17243.0,43.38,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.549
2021-04-10,36.65,33.23,0.0,0.0,2822795607.09,False,False,False,110760.94,3560000.0,8.5,60000000.0,67.41,1480000.0,62.95,7.9,2.521,9236.490497,67.41,5646.7,17243.0,43.56,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5589
2021-04-11,36.65,33.23,0.0,0.0,2822795607.09,False,False,False,110760.94,3560000.0,8.5,60000000.0,67.41,1480000.0,62.95,7.9,2.521,9236.490497,67.41,5646.7,17243.0,43.56,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5589
2021-04-12,36.69,36.68,125148.0,4590942.42,2827386549.51,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.41,1480000.0,62.95,7.9,2.521,9236.490497,67.41,5646.7,17243.0,43.56,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5589
2021-04-13,36.94,36.94,25300.0,934556.98,2828321106.49,True,False,True,110760.94,3560000.0,8.5,60000000.0,67.68,1480000.0,63.28,7.9,2.556,9236.490497,67.68,5646.7,17243.0,44.39,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5514
2021-04-14,36.99,36.99,15023.0,555648.9,2828876755.39,True,False,True,110760.94,3560000.0,8.5,60000000.0,69.03,1480000.0,63.67,7.9,2.624,9236.490497,69.03,5646.7,17243.0,43.76,-0.2,52637938.0,35189.3,43443.46,1034867.6,50.6,21333.1,6.5487
2021-04-15,37.0,37.06,70780.0,2623329.18,2831500084.57,True,False,True,27117.96,5960000.0,10.2,59800000.0,69.98,1940000.0,66.58,90.3,2.617,9402.1,69.98,4952.9,33762.0,43.73,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.5334
2021-04-16,37.18,37.25,36109.0,1345204.73,2832845289.3,True,False,True,27117.96,5960000.0,10.2,59800000.0,70.46,1940000.0,66.94,90.3,2.663,9402.1,70.46,4952.9,33762.0,44.08,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.5322
2021-04-17,37.18,37.25,0.0,0.0,2832845289.3,False,False,False,27117.96,5960000.0,10.2,59800000.0,70.74,1940000.0,66.77,90.3,2.688,9402.1,70.74,4952.9,33762.0,44.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.5228
2021-04-18,37.18,37.25,0.0,0.0,2832845289.3,False,False,False,27117.96,5960000.0,10.2,59800000.0,70.74,1940000.0,66.77,90.3,2.688,9402.1,70.74,4952.9,33762.0,44.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.5228
2021-04-19,37.19,37.19,40408.0,1502639.07,2834347928.37,True,False,True,27117.96,5960000.0,10.2,59800000.0,70.74,1940000.0,66.77,90.3,2.688,9402.1,70.74,4952.9,33762.0,44.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.5228
2021-04-20,37.13,37.18,32745.0,1217513.25,2835565441.62,True,False,True,27117.96,5960000.0,10.2,59800000.0,71.88,1940000.0,67.05,90.3,2.738,9402.1,71.88,4952.9,33762.0,44.27,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.5115
2021-04-21,37.2,37.34,39218.0,1464267.53,2837029709.15,True,False,True,27117.96,5960000.0,10.2,59800000.0,72.41,1940000.0,66.57,90.3,2.724,9402.1,72.41,4952.9,33762.0,44.81,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4953
2021-04-22,37.57,37.91,124842.0,4732822.47,2841762531.62,True,False,True,27117.96,5960000.0,10.2,59800000.0,72.54,1940000.0,65.32,90.3,2.697,9402.1,72.54,4952.9,33762.0,45.82,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4951
2021-04-23,38.7,38.7,25574.0,989738.48,2842752270.1,True,False,True,27117.96,5960000.0,10.2,59800000.0,72.6,1940000.0,65.4,90.3,2.748,9402.1,72.6,4952.9,33762.0,47.0,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4888
2021-04-24,38.7,38.7,0.0,0.0,2842752270.1,False,False,False,27117.96,5960000.0,10.2,59800000.0,72.64,1940000.0,66.11,90.3,2.72,9402.1,72.64,4952.9,33762.0,46.86,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4936
2021-04-25,38.7,38.7,0.0,0.0,2842752270.1,False,False,False,27117.96,5960000.0,10.2,59800000.0,72.64,1940000.0,66.11,90.3,2.72,9402.1,72.64,4952.9,33762.0,46.86,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4936
2021-04-26,38.78,33.16,129601.0,4297873.47,2847050143.57,True,False,True,27117.96,5960000.0,10.2,59800000.0,72.64,1940000.0,66.11,90.3,2.72,9402.1,72.64,4952.9,33762.0,46.86,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4936
2021-04-27,38.95,38.95,19411.0,756035.4,2847806178.97,True,False,True,27117.96,5960000.0,10.2,59800000.0,72.88,1940000.0,65.65,90.3,2.79,9402.1,72.88,4952.9,33762.0,47.11,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4878
2021-04-28,38.69,38.8,64712.0,2510649.96,2850316828.93,True,False,True,27117.96,5960000.0,10.2,59800000.0,72.88,1940000.0,66.42,90.3,2.873,9402.1,72.88,4952.9,33762.0,47.2,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.486
2021-04-29,38.62,38.62,63117.0,2437415.48,2852754244.41,True,False,True,27117.96,5960000.0,10.2,59800000.0,73.38,1940000.0,67.27,90.3,2.93,9402.1,73.38,4952.9,33762.0,47.69,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4847
2021-04-30,38.26,38.26,151804.0,5807388.97,2858561633.38,True,False,True,27117.96,5960000.0,10.2,59800000.0,73.91,1940000.0,68.56,90.3,2.905,9402.1,73.91,4952.9,33762.0,47.91,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4652
2021-05-01,38.26,38.26,0.0,0.0,2858561633.38,False,False,False,27117.96,5960000.0,10.2,59800000.0,74.48,1940000.0,67.25,90.3,2.941,9402.1,74.48,4952.9,33762.0,48.73,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4716
2021-05-02,38.26,38.26,0.0,0.0,2858561633.38,False,False,False,27117.96,5960000.0,10.2,59800000.0,74.48,1940000.0,67.25,90.3,2.941,9402.1,74.48,4952.9,33762.0,48.73,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4716
2021-05-03,38.26,38.26,0.0,0.0,2858561633.38,False,False,False,27117.96,5960000.0,10.2,59800000.0,74.48,1940000.0,67.25,90.3,2.941,9402.1,74.48,4952.9,33762.0,48.73,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4716
2021-05-04,38.26,38.26,0.0,0.0,2858561633.38,False,False,False,27117.96,5960000.0,10.2,59800000.0,74.48,1940000.0,67.56,90.3,2.958,9402.1,74.48,4952.9,33762.0,49.31,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4716
2021-05-05,38.26,38.26,0.0,0.0,2858561633.38,False,False,False,27117.96,5960000.0,10.2,59800000.0,77.88,1940000.0,68.88,90.3,2.979,9402.1,77.88,4952.9,33762.0,48.5,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4716
2021-05-06,39.16,35.96,108142.0,3888848.72,2862450482.1,True,False,True,27117.96,5960000.0,10.2,59800000.0,77.25,1940000.0,68.96,90.3,2.946,9402.1,77.25,4952.9,33762.0,49.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4716
2021-05-07,39.17,40.3,262703.0,10587767.53,2873038249.63,True,False,True,27117.96,5960000.0,10.2,59800000.0,78.69,1940000.0,68.09,90.3,2.931,9402.1,78.69,4952.9,33762.0,49.82,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4739
2021-05-08,39.17,40.3,0.0,0.0,2873038249.63,False,False,False,27117.96,5960000.0,10.2,59800000.0,79.55,1940000.0,68.28,90.3,2.97,9402.1,79.55,4952.9,33762.0,50.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4589
2021-05-09,39.17,40.3,0.0,0.0,2873038249.63,False,False,False,27117.96,5960000.0,10.2,59800000.0,79.55,1940000.0,68.28,90.3,2.97,9402.1,79.55,4952.9,33762.0,50.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4589
2021-05-10,39.42,39.42,148800.0,5866045.24,2878904294.87,True,False,True,27117.96,5960000.0,10.2,59800000.0,79.55,1940000.0,68.28,90.3,2.97,9402.1,79.55,4952.9,33762.0,50.33,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4589
2021-05-11,39.57,39.13,121783.0,4765723.88,2883670018.75,True,False,True,27117.96,5960000.0,10.2,59800000.0,85.0,1940000.0,68.32,90.3,2.922,9402.1,85.0,4952.9,33762.0,52.1,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4173
2021-05-12,39.67,39.67,371201.0,14724258.13,2898394276.88,True,False,True,27117.96,5960000.0,10.2,59800000.0,85.5,1940000.0,68.55,90.3,2.95,9402.1,85.5,4952.9,33762.0,52.91,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.427
2021-05-13,40.02,40.02,64061.0,2563474.41,2900957751.29,True,False,True,27117.96,5960000.0,10.2,59800000.0,85.88,1940000.0,69.32,90.3,2.981,9402.1,85.88,4952.9,33762.0,55.17,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4425
2021-05-14,40.17,35.06,634996.0,22264486.47,2923222237.76,True,False,True,27117.96,5960000.0,10.2,59800000.0,86.07,1940000.0,67.05,90.3,2.973,9402.1,86.07,4952.9,33762.0,54.35,0.4,66310788.0,34076.2,9872.67,255055.2,51.9,19702.0,6.4549
2021-05-15,40.17,35.06,0.0,0.0,2923222237.76,False,False,False,27117.96,6130000.0,12.4,57900000.0,86.18,1830000.0,68.71,10.1,2.974,9784.6,86.18,4517.1,18570.0,56.49,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4347
2021-05-16,40.17,35.06,0.0,0.0,2923222237.76,False,False,False,27117.96,6130000.0,12.4,57900000.0,86.18,1830000.0,68.71,10.1,2.974,9784.6,86.18,4517.1,18570.0,56.49,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4347
2021-05-17,40.15,37.49,678341.0,25429232.09,2948651469.85,True,False,True,27117.96,6130000.0,12.4,57900000.0,86.18,1830000.0,68.71,10.1,2.974,9784.6,86.18,4517.1,18570.0,56.49,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4347
2021-05-18,40.44,36.38,2351982.0,85565381.08,3034216850.93,True,False,True,27117.96,6130000.0,12.4,57900000.0,86.63,1830000.0,69.46,10.1,3.12,9784.6,86.63,4517.1,18570.0,56.15,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4416
2021-05-19,39.91,34.61,475492.0,16458849.84,3050675700.77,True,False,True,27117.96,6130000.0,12.4,57900000.0,85.38,1830000.0,68.71,10.1,3.009,9784.6,85.38,4517.1,18570.0,52.9,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4245
2021-05-20,39.8,39.8,2526.0,100543.0,3050776243.77,True,False,True,27117.96,6130000.0,12.4,57900000.0,84.63,1830000.0,66.66,10.1,2.962,9784.6,84.63,4517.1,18570.0,49.55,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4382
2021-05-21,39.66,31.13,142447.0,4435069.7,3055211313.47,True,False,True,27117.96,6130000.0,12.4,57900000.0,84.66,1830000.0,65.11,10.1,2.948,9784.6,84.66,4517.1,18570.0,52.58,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4353
2021-05-22,39.66,31.13,0.0,0.0,3055211313.47,False,False,False,27117.96,6130000.0,12.4,57900000.0,85.13,1830000.0,66.44,10.1,2.902,9784.6,85.13,4517.1,18570.0,51.65,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4337
2021-05-23,39.66,31.13,0.0,0.0,3055211313.47,False,False,False,27117.96,6130000.0,12.4,57900000.0,85.13,1830000.0,66.44,10.1,2.902,9784.6,85.13,4517.1,18570.0,51.65,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4337
2021-05-24,40.26,29.71,118463.0,3519312.06,3058730625.53,True,False,True,27117.96,6130000.0,12.4,57900000.0,85.13,1830000.0,66.44,10.1,2.902,9784.6,85.13,4517.1,18570.0,51.65,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4337
2021-05-25,40.01,40.01,3973.0,158960.47,3058889586.0,True,False,True,27117.96,6130000.0,12.4,57900000.0,88.25,1830000.0,68.46,10.1,2.887,9784.6,88.25,4517.1,18570.0,52.68,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4293
2021-05-26,39.49,29.7,439714.0,13059605.67,3071949191.67,True,False,True,27117.96,6130000.0,12.4,57900000.0,89.44,1830000.0,68.65,10.1,2.931,9784.6,89.44,4517.1,18570.0,53.24,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4078
2021-05-27,39.44,38.59,785842.0,30327208.28,3102276399.95,True,False,True,27117.96,6130000.0,12.4,57900000.0,89.69,1830000.0,68.87,10.1,2.967,9784.6,89.69,4517.1,18570.0,53.59,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.393
2021-05-28,41.08,37.91,311379.0,11804989.35,3114081389.3,True,False,True,27117.96,6130000.0,12.4,57900000.0,89.81,1830000.0,69.46,10.1,2.962,9784.6,89.81,4517.1,18570.0,51.76,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3758
2021-05-29,41.08,37.91,0.0,0.0,3114081389.3,False,False,False,27117.96,6130000.0,12.4,57900000.0,89.92,1830000.0,69.63,10.1,3.01,9784.6,89.92,4517.1,18570.0,50.95,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3654
2021-05-30,41.08,37.91,0.0,0.0,3114081389.3,False,False,False,27117.96,6130000.0,12.4,57900000.0,89.92,1830000.0,69.63,10.1,3.01,9784.6,89.92,4517.1,18570.0,50.95,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3654
2021-05-31,39.44,39.44,55492.0,2188677.39,3116270066.69,True,False,True,27117.96,6130000.0,12.4,57900000.0,89.92,1830000.0,69.63,10.1,3.01,9784.6,89.92,4517.1,18570.0,50.95,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3654
2021-06-01,39.47,39.47,59595.0,2352316.09,3118622382.78,True,False,True,27117.96,6130000.0,12.4,57900000.0,90.45,1830000.0,69.32,10.1,3.01,9784.6,90.45,4517.1,18570.0,51.62,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3607
2021-06-02,39.6,39.14,243476.0,9529625.88,3128152008.66,True,False,True,27117.96,6130000.0,12.4,57900000.0,90.45,1830000.0,70.25,10.1,3.094,9784.6,90.45,4517.1,18570.0,52.32,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3759
2021-06-03,40.7,40.19,126206.0,5072611.51,3133224620.17,True,False,True,27117.96,6130000.0,12.4,57900000.0,92.09,1830000.0,71.35,10.1,3.074,9784.6,92.09,4517.1,18570.0,51.32,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3872
2021-06-04,39.53,40.62,599514.0,24354108.44,3157578728.61,True,False,True,27117.96,6130000.0,12.4,57900000.0,92.92,1830000.0,71.31,10.1,3.065,9784.6,92.92,4517.1,18570.0,50.17,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.3932
2021-06-05,39.53,40.62,0.0,0.0,3157578728.61,False,False,False,27117.96,6130000.0,12.4,57900000.0,94.65,1830000.0,71.89,10.1,3.099,9784.6,94.65,4517.1,18570.0,49.9,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4092
2021-06-06,39.53,40.62,0.0,0.0,3157578728.61,False,False,False,27117.96,6130000.0,12.4,57900000.0,94.65,1830000.0,71.89,10.1,3.099,9784.6,94.65,4517.1,18570.0,49.9,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4092
2021-06-07,39.57,40.8,149507.0,6100080.18,3163678808.79,True,False,True,27117.96,6130000.0,12.4,57900000.0,94.65,1830000.0,71.89,10.1,3.099,9784.6,94.65,4517.1,18570.0,49.9,0.9,63614803.0,32221.7,9872.67,255055.2,51.1,23927.6,6.4092
